Date,AAPL,MSFT,NVDA,TSLA,^GSPC
2022-05-04,162.66383361816406,280.51959228515625,20.297046661376953,317.5400085449219,4300.169921875
2022-05-05,153.60081481933594,268.3016662597656,18.80975341796875,291.09332275390625,4146.8701171875
2022-05-06,154.32691955566406,265.7670593261719,18.64105987548828,288.54998779296875,4123.33984375
2022-05-09,149.20497131347656,255.9481964111328,16.919198989868164,262.3699951171875,3991.239990234375
2022-05-10,151.60891723632812,260.70770263671875,17.563024520874023,266.67999267578125,4001.050048828125
2022-05-11,143.7493133544922,252.04969787597656,16.599775314331055,244.6666717529297,3935.179931640625
2022-05-12,139.88333129882812,247.0193634033203,16.145601272583008,242.6666717529297,3930.080078125
2022-05-13,144.34786987304688,252.60110473632812,17.67382049560547,256.5299987792969,4023.889892578125
2022-05-16,142.8073272705078,252.9687042236328,17.232624053955078,241.4566650390625,4008.010009765625
2022-05-17,146.4378662109375,258.1151428222656,18.143966674804688,253.8699951171875,4088.85009765625
2022-05-18,138.1759796142578,246.36326599121094,16.907217025756836,236.60333251953125,3923.679931640625
2022-05-19,134.77114868164062,245.4518280029297,17.092884063720703,236.47332763671875,3900.7900390625
2022-05-20,135.006591796875,244.8894500732422,16.663663864135742,221.3000030517578,3901.360107421875
2022-05-23,140.42298889160156,252.7337646484375,16.867290496826172,224.96665954589844,3973.75
2022-05-24,137.72462463378906,251.73501586914062,16.1246395111084,209.3866729736328,3941.47998046875
2022-05-25,137.88165283203125,254.54693603515625,16.944154739379883,219.60000610351562,3978.72998046875
2022-05-26,141.0803985595703,257.8243103027344,17.81855583190918,235.91000366210938,4057.840087890625
2022-05-27,146.8303680419922,264.9413146972656,18.776813507080078,253.2100067138672,4158.240234375
2022-05-31,146.0453643798828,263.6130065917969,18.6380672454834,252.75332641601562,4132.14990234375
2022-06-01,145.9178009033203,264.146240234375,18.286706924438477,246.7899932861328,4101.22998046875
2022-06-02,148.37091064453125,266.2406311035156,19.556396484375,258.3333435058594,4176.81982421875
2022-06-03,142.65037536621094,261.8191833496094,18.685976028442383,234.51666259765625,4108.5400390625
2022-06-06,143.3960723876953,260.5877380371094,18.751855850219727,238.27999877929688,4121.43017578125
2022-06-07,145.9178009033203,264.223876953125,18.8916072845459,238.8866729736328,4160.68017578125
2022-06-08,145.18190002441406,262.19732666015625,18.6180477142334,241.86666870117188,4115.77001953125
2022-06-09,139.9617919921875,256.748046875,18.019006729125977,239.7066650390625,4017.820068359375
2022-06-10,134.55526733398438,245.30638122558594,16.946739196777344,232.22999572753906,3900.860107421875
2022-06-13,129.40382385253906,234.90223693847656,15.621867179870605,215.73666381835938,3749.6298828125
2022-06-14,130.26731872558594,237.06454467773438,15.810561180114746,220.88999938964844,3735.47998046875
2022-06-15,132.88717651367188,244.11373901367188,16.500455856323242,233.0,3789.989990234375
2022-06-16,127.6180191040039,237.52996826171875,15.575939178466797,213.10000610351562,3666.77001953125
2022-06-17,129.08985900878906,240.12857055664062,15.8544921875,216.75999450683594,3674.840087890625
2022-06-21,133.31890869140625,246.0336151123047,16.539390563964844,237.0366668701172,3764.7900390625
2022-06-22,132.80868530273438,245.44212341308594,16.33371925354004,236.086669921875,3759.889892578125
2022-06-23,135.67385864257812,250.9980926513672,16.19893455505371,235.07000732421875,3795.72998046875
2022-06-24,139.00021362304688,259.5696716308594,17.098491668701172,245.7066650390625,3911.739990234375
2022-06-27,139.00021362304688,256.8450012207031,16.841899871826172,244.9199981689453,3900.110107421875
2022-06-28,134.85943603515625,248.69036865234375,15.956329345703125,232.663330078125,3821.550048828125
2022-06-29,136.61585998535156,252.35560607910156,15.517033576965332,228.49000549316406,3818.830078125
2022-06-30,134.1529541015625,249.0297393798828,15.134651184082031,224.47332763671875,3785.3798828125
2022-07-01,136.32144165039062,251.6962127685547,14.499671936035156,227.26333618164062,3825.330078125
2022-07-05,138.90206909179688,254.8668975830078,14.939962387084961,233.06666564941406,3831.389892578125
2022-07-06,140.23654174804688,258.1248779296875,15.105695724487305,231.73333740234375,3845.080078125
2022-07-07,143.6021270751953,260.24835205078125,15.832524299621582,244.5433349609375,3902.6201171875
2022-07-08,144.27919006347656,259.53082275390625,15.81256103515625,250.76333618164062,3899.3798828125
2022-07-11,142.1499481201172,256.4765625,15.127659797668457,234.3433380126953,3854.429931640625
2022-07-12,143.12135314941406,245.96571350097656,15.057771682739258,233.07000732421875,3818.800048828125
2022-07-13,142.75830078125,245.04458618164062,15.139640808105469,237.0399932861328,3801.780029296875
2022-07-14,145.68235778808594,246.36326599121094,15.347308158874512,238.31333923339844,3790.3798828125
